SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.944886402178038,2.4988522193691756,-0.8850311623659589,-2.1752749584518125,1.5584251877166067,-0.5337040761361205,-0.06414589463628545
3.1346231127364903,2.3831270003344405,-0.9303167080678992,-1.693226645792728,0.04650900788475831,0.4285383169320916,-0.7205936845247888
2.776207532551598,2.625364664198702,-0.8906918555787015,-1.7233598134070012,2.1912381172331323,-0.1479470872526259,0.6139045149579749
2.5478626962902005,2.8334240809825677,-0.2510335225387944,0.09389962325731391,-0.4731753532265785,6.4188635329337425,1.7224570465243854
2.774522802493265,2.585751258976464,-0.9246560148551567,-2.00226172998672,0.011156330258136761,-0.5074477275859114,0.5867399813618853
2.2392508062196046,2.632704967623896,-0.6586034338562573,-1.4764401255308532,-0.6699719253481051,-0.3373154218729361,3.6173457395490325
2.2436798984624713,2.660286417739303,-0.9189953216424142,-1.1420776456255972,1.3050643313924855,0.08160610458927184,3.5579329376861293
2.214475296875966,2.6210221235161444,-0.9133346284296716,-1.490440193547113,-0.6793993060485375,-0.4149421966693133,3.7679667061948416
2.659978464373957,2.767040082189179,-0.8454063098767611,-0.8121646251597026,2.186524426882916,1.6288577078315871,1.0862762648146755
2.9503172340635024,2.5310380717858396,-0.896352548791444,-1.9767903960604691,1.7658275631261198,-0.29128078897197457,-0.15975697217040583
2.556760328939238,2.7980263891004005,-0.8057814573875633,-0.540049552798955,-1.3181043485028334,6.484527586733415,1.5889992590602067
2.5439901190008123,2.770706782804897,-0.7661566048983656,-0.3896242131521135,-0.43428740783729475,3.136844540314685,1.6435143502098002
